,age,income,expenses,score,purchases,savings,loan_amount,tenure,debt_ratio,gender,plan,region,education,marital_status,employment,device,channel,subscription_type
633,19.0,95952.28,33755.9,652.0,30,13062.03,124278.47,22.1,0.38,M,standard,East,bachelor,single,employed,desktop,callcenter,paid
634,24.2,68117.57,31538.86,630.0,23,9063.06,95916.69,12.7,0.17,O,premium,East,bachelor,divorced,employed,mobile,branch,paid
635,44.0,46437.77,41788.19,643.0,26,4769.45,123936.89,19.4,0.37,F,premium,South,highschool,married,retired,mobile,branch,paid
636,31.3,79576.62,44981.42,641.0,19,17977.52,155775.78,19.5,0.32,F,standard,North,master,married,employed,mobile,branch,paid
637,35.4,51200.9,40525.11,629.0,22,11064.3,145692.18,13.3,0.27,M,standard,West,bachelor,single,employed,mobile,callcenter,paid
638,43.5,85842.06,31149.92,645.0,14,13253.49,140549.62,12.1,0.69,M,basic,East,bachelor,divorced,retired,desktop,online,paid
639,39.2,50774.63,50505.39,630.0,20,16774.41,77720.79,5.2,0.4,F,standard,East,master,widowed,employed,mobile,online,trial
640,45.2,80320.1,35263.19,602.0,24,11505.58,169783.64,14.1,0.28,M,standard,East,bachelor,divorced,employed,mobile,online,paid
641,32.4,32687.03,39865.68,459.0,24,22542.34,66935.08,18.6,0.17,M,standard,South,bachelor,divorced,employed,mobile,online,paid
642,31.4,65452.38,30130.9,595.0,14,7081.08,67494.68,1.8,0.39,F,standard,East,master,single,employed,desktop,online,free
643,16.5,66027.91,34955.78,572.0,14,14845.97,155976.31,10.4,0.46,M,premium,East,master,married,employed,mobile,online,free
644,30.4,48222.12,38991.65,631.0,22,16014.33,160359.8,5.9,0.07,M,basic,Central,master,single,employed,mobile,online,free
645,27.3,60886.69,55006.31,466.0,26,14778.84,78639.46,15.0,0.09,F,standard,Central,master,married,student,mobile,online,paid
646,43.6,61652.48,27593.07,588.0,25,5983.91,110536.83,1.8,0.35,M,standard,North,master,single,employed,mobile,online,paid
647,44.9,95762.68,44790.83,576.0,25,10734.95,141668.41,15.6,0.14,M,standard,East,bachelor,single,retired,mobile,online,paid
648,27.4,91799.75,33993.3,619.0,19,18828.68,142586.43,10.6,0.35,F,basic,East,bachelor,married,employed,desktop,online,paid
649,40.7,89883.76,42979.11,633.0,17,18501.97,79925.45,17.8,0.2,F,standard,West,highschool,married,employed,mobile,online,trial
650,21.8,68541.42,38582.46,524.0,17,14242.69,103990.66,26.8,0.02,M,premium,East,master,single,employed,desktop,callcenter,paid
651,53.5,65242.21,37914.93,507.0,23,4134.35,71153.8,1.2,0.38,F,standard,South,bachelor,married,unemployed,mobile,online,trial
652,37.9,87145.76,46259.31,508.0,15,12832.84,139534.34,17.7,0.26,M,standard,East,highschool,married,employed,mobile,online,free
653,47.0,61784.14,36885.07,622.0,25,23453.35,133856.13,9.8,0.56,M,basic,Central,bachelor,single,student,desktop,branch,paid
654,47.6,74495.04,31825.05,653.0,22,15159.33,167010.15,11.2,0.49,M,standard,East,highschool,married,student,mobile,callcenter,paid
655,40.2,90149.8,38631.76,587.0,13,20299.26,66621.12,21.9,0.68,M,premium,West,highschool,married,unemployed,mobile,online,paid
656,42.8,68081.96,37780.64,495.0,21,11051.86,142422.49,5.7,0.52,M,standard,South,bachelor,single,student,tablet,online,paid
657,28.8,99146.0,38413.82,575.0,16,12025.91,47970.78,24.9,0.18,M,standard,West,bachelor,married,employed,desktop,online,paid
658,44.9,32569.51,41803.78,583.0,17,15957.23,116495.17,7.4,0.17,M,premium,West,bachelor,single,employed,desktop,branch,free
659,40.0,95142.09,36151.85,474.0,27,14021.09,176566.32,8.2,0.35,M,standard,South,bachelor,divorced,employed,desktop,online,paid
660,31.4,66909.64,39597.23,503.0,18,8879.88,161284.27,9.0,0.35,M,standard,West,highschool,married,employed,desktop,branch,paid
661,28.7,93268.69,39391.43,565.0,20,15508.81,129143.24,12.3,0.2,M,premium,West,doctorate,single,employed,mobile,online,free
662,36.8,97941.52,43269.9,751.0,17,15558.11,129597.65,2.7,0.26,M,premium,East,bachelor,single,unemployed,mobile,online,free
663,44.9,54042.95,46584.43,534.0,21,17308.64,170861.6,6.7,0.25,M,standard,North,bachelor,single,employed,desktop,branch,free
664,47.9,66713.66,40019.68,547.0,22,16553.31,79097.25,1.8,0.42,M,basic,West,bachelor,single,employed,mobile,branch,paid
665,40.0,36005.99,46880.14,402.0,20,27698.76,66506.49,12.8,0.16,F,basic,East,master,married,employed,desktop,callcenter,free
666,37.7,74970.35,43868.93,609.0,17,13795.49,161756.6,26.2,0.07,M,basic,East,master,married,retired,desktop,online,paid
667,26.8,55472.62,42018.35,489.0,17,20243.31,59946.15,4.4,0.4,M,standard,West,master,married,employed,mobile,online,paid
668,32.0,101055.82,44149.29,572.0,12,15486.89,196666.07,2.7,0.27,M,premium,South,highschool,single,employed,desktop,online,paid
669,31.1,75489.13,34708.13,673.0,17,2267.65,177239.87,6.1,0.08,M,premium,East,master,widowed,retired,mobile,online,paid
670,35.2,63314.14,31092.31,612.0,22,18384.21,133940.9,29.5,0.21,M,premium,South,master,single,retired,mobile,online,paid
671,22.0,87182.76,41414.13,740.0,20,16757.85,102644.97,11.3,0.3,M,standard,West,bachelor,married,employed,tablet,online,paid
672,29.9,52548.21,37793.4,589.0,28,10720.12,95211.66,18.5,0.32,F,premium,West,bachelor,married,employed,mobile,branch,paid
673,37.5,73422.58,36563.56,560.0,21,5388.82,69983.98,26.3,0.34,M,standard,East,bachelor,married,unemployed,desktop,online,paid
674,40.7,71932.16,33498.56,617.0,10,14123.92,152692.54,14.3,0.2,M,standard,South,highschool,single,unemployed,tablet,branch,free
675,39.4,86934.01,45668.02,692.0,13,9836.48,100862.36,20.9,0.37,M,basic,South,bachelor,married,employed,desktop,online,paid
676,33.5,67645.2,53094.09,524.0,28,19899.74,57989.24,7.0,0.32,M,standard,East,bachelor,single,employed,desktop,online,paid
677,42.3,53665.44,20258.21,734.0,17,16111.58,95879.35,29.3,0.21,M,basic,South,bachelor,single,retired,mobile,online,paid
678,43.0,83415.13,34526.24,738.0,12,543.03,148028.88,18.3,0.16,M,standard,East,highschool,married,employed,desktop,branch,paid
679,42.1,54773.21,48921.93,547.0,20,15957.05,184591.9,10.3,0.06,M,standard,East,master,single,employed,mobile,online,paid
680,34.0,70807.06,46705.43,628.0,15,8733.18,158580.89,16.3,0.03,M,basic,South,bachelor,single,employed,mobile,branch,paid
681,41.5,52889.69,39763.45,618.0,22,5946.0,243070.45,1.0,0.09,O,premium,East,master,single,employed,mobile,online,free
682,27.9,72844.57,46608.21,630.0,21,9167.69,145328.14,6.3,0.51,M,standard,West,bachelor,divorced,retired,desktop,online,paid
683,37.3,78160.2,30091.32,586.0,24,17795.17,65411.09,11.6,0.23,M,standard,East,master,single,unemployed,tablet,callcenter,paid
684,52.7,80970.71,37332.12,576.0,23,4701.61,160008.77,16.1,0.31,M,basic,West,bachelor,divorced,employed,desktop,online,paid
685,33.0,74767.82,38686.61,647.0,29,14270.61,120727.83,13.9,0.05,M,basic,South,highschool,single,student,mobile,callcenter,paid
686,21.6,60687.08,31447.73,551.0,19,12113.68,120632.28,10.8,0.28,M,standard,North,bachelor,married,employed,mobile,branch,free
687,38.1,92915.63,40999.4,726.0,19,18782.61,139949.82,11.2,0.36,F,standard,West,bachelor,single,student,mobile,callcenter,paid
688,22.4,73890.19,41840.05,686.0,23,1561.0,94255.2,25.5,0.2,M,basic,Central,highschool,married,student,mobile,branch,paid
689,27.3,69364.1,35134.87,639.0,21,19094.03,142611.67,23.7,0.06,F,premium,South,bachelor,single,employed,mobile,online,paid
690,30.9,50773.21,30193.36,480.0,20,13499.68,161401.05,9.2,0.04,M,standard,North,bachelor,married,employed,mobile,online,paid
691,35.7,77060.66,58803.43,547.0,17,23327.93,179055.26,18.8,0.83,M,standard,East,bachelor,married,employed,mobile,branch,trial
692,48.4,96568.97,33468.44,608.0,27,14173.01,106979.49,22.4,0.24,M,basic,East,master,married,employed,mobile,online,trial
693,25.1,69976.79,45083.5,558.0,26,20344.34,184856.64,14.3,0.44,F,standard,West,bachelor,single,student,desktop,online,paid
694,50.4,72682.41,46148.03,511.0,14,7229.43,101875.8,16.8,0.02,M,basic,South,bachelor,single,employed,desktop,branch,free
695,35.0,75188.23,52285.74,537.0,18,13179.53,109652.32,18.3,0.11,F,basic,East,master,single,retired,mobile,branch,free
696,40.8,45475.28,26476.93,429.0,19,4565.79,104271.25,1.4,0.14,M,standard,South,master,single,employed,desktop,callcenter,paid
697,33.6,78790.93,49337.43,693.0,22,16205.13,155060.02,5.7,0.16,M,standard,West,master,single,employed,desktop,online,free
698,18.4,67669.98,38253.28,463.0,26,12592.49,171523.7,16.6,0.19,F,premium,East,bachelor,single,student,tablet,online,free
699,53.9,97615.42,49984.45,558.0,16,11555.15,167704.53,0.8,0.45,M,standard,North,highschool,divorced,employed,mobile,online,paid
700,29.1,76334.43,37906.51,616.0,20,22139.56,126911.94,1.8,0.27,M,premium,East,bachelor,single,employed,mobile,branch,free
701,38.4,62869.09,48357.11,614.0,19,14586.53,118322.77,7.7,0.35,M,basic,West,highschool,divorced,student,mobile,online,trial
702,38.4,52723.39,20160.76,600.0,19,6130.81,116042.77,7.7,0.22,M,standard,Central,highschool,single,unemployed,mobile,branch,free
703,34.1,56096.56,33477.38,718.0,13,21545.32,135584.79,19.2,0.26,M,standard,North,bachelor,divorced,student,desktop,branch,trial
704,34.8,74539.96,52025.05,631.0,12,15626.87,113348.98,10.2,0.16,F,standard,East,bachelor,married,employed,mobile,branch,paid
705,34.1,62029.62,25906.33,716.0,17,13161.47,114781.86,26.7,0.09,F,basic,East,master,married,student,mobile,online,paid
706,25.6,67730.89,37060.82,724.0,19,13301.8,71944.95,13.9,0.09,M,standard,East,master,single,employed,mobile,branch,free
707,40.6,68241.44,47243.46,569.0,22,15555.57,171189.52,9.6,0.08,M,basic,South,bachelor,married,employed,mobile,branch,free
708,43.1,78256.11,41005.08,516.0,26,12237.79,68299.85,13.8,0.33,M,basic,West,bachelor,single,student,mobile,online,free
709,47.0,84404.23,42379.2,590.0,26,8914.1,138861.41,19.0,0.39,F,premium,North,bachelor,married,employed,mobile,online,paid
710,48.3,66161.83,45159.73,629.0,19,8083.71,119261.09,1.8,0.4,M,basic,North,master,married,employed,mobile,online,paid
711,27.4,54337.92,30976.93,609.0,12,20051.73,176583.61,25.1,0.37,M,standard,West,master,married,employed,mobile,branch,paid
712,21.6,83796.01,55342.5,535.0,26,21709.44,110682.0,23.8,0.38,F,basic,East,highschool,married,employed,mobile,branch,free
713,31.2,70019.87,39184.46,403.0,21,12049.49,118850.61,24.9,0.38,M,premium,East,bachelor,married,student,mobile,branch,paid
714,33.3,86705.62,38317.13,597.0,20,3545.88,76755.4,8.7,0.25,M,standard,East,bachelor,divorced,employed,mobile,online,free
715,34.1,57635.01,36122.38,594.0,17,18190.9,156029.84,17.7,0.21,M,basic,West,highschool,married,employed,tablet,online,paid
716,31.9,66292.25,32052.49,488.0,17,9029.08,100055.16,12.0,0.41,F,basic,South,doctorate,single,unemployed,mobile,online,paid
717,48.0,70271.79,45065.8,655.0,17,11770.02,144737.23,7.7,0.28,M,basic,Central,bachelor,single,unemployed,mobile,online,paid
718,31.0,51461.37,27348.34,524.0,17,20436.56,203620.06,21.1,0.04,F,premium,South,bachelor,single,retired,mobile,branch,paid
719,48.0,93048.36,39448.63,705.0,19,17738.81,78968.64,9.4,0.25,F,basic,South,master,single,student,mobile,callcenter,paid
720,32.8,59536.32,35093.11,570.0,28,1003.46,106848.66,26.1,0.14,F,standard,West,master,divorced,employed,desktop,online,paid
721,25.1,63613.64,36792.39,564.0,15,17959.95,149504.07,21.7,0.49,F,basic,North,bachelor,married,student,mobile,online,trial
722,44.7,74182.79,40272.14,620.0,18,4761.31,59755.28,27.1,0.1,M,premium,East,highschool,single,employed,tablet,branch,paid
723,39.2,83162.99,45676.49,692.0,15,9896.03,68698.99,20.9,0.28,M,premium,North,bachelor,single,employed,tablet,branch,paid
724,36.5,76935.58,31219.23,696.0,14,6222.66,120982.53,2.4,0.14,M,premium,East,highschool,single,employed,desktop,branch,paid
725,44.8,56981.0,38267.57,587.0,18,19849.43,154921.8,26.5,0.3,M,basic,East,bachelor,married,employed,mobile,online,paid
726,25.7,71576.86,35403.06,638.0,20,19665.82,107805.98,5.8,0.15,M,standard,West,bachelor,single,student,mobile,online,paid
727,31.2,75673.02,39316.2,623.0,23,18532.63,134114.28,27.0,0.46,M,basic,East,bachelor,single,employed,mobile,branch,paid
728,39.9,82133.5,38368.72,660.0,19,23416.27,171746.11,27.5,0.59,M,premium,North,master,single,employed,desktop,branch,free
729,33.6,86725.15,40001.51,579.0,13,7645.37,73316.96,16.0,0.43,M,basic,East,highschool,single,employed,desktop,online,trial
730,36.0,57746.5,49347.68,497.0,20,12351.45,138548.21,20.1,0.29,M,standard,East,bachelor,single,employed,desktop,branch,paid
731,21.6,27994.24,27067.11,492.0,10,8372.13,100933.38,0.7,0.43,M,standard,North,bachelor,divorced,retired,mobile,online,free
732,30.7,75770.06,48757.11,629.0,23,16340.85,178869.94,25.5,0.71,M,standard,East,doctorate,divorced,employed,mobile,online,paid
733,24.9,72354.04,34082.85,544.0,19,12992.62,133253.07,16.3,0.2,M,basic,East,master,single,retired,desktop,branch,paid
734,30.1,66649.28,48512.28,634.0,21,10836.26,73284.3,15.3,0.1,M,premium,West,bachelor,single,employed,desktop,online,paid
735,46.4,109956.69,28750.21,641.0,19,25233.55,148675.37,12.6,0.05,M,standard,East,bachelor,single,retired,tablet,online,paid
736,36.4,33976.08,41231.41,685.0,18,16883.12,96207.74,8.7,0.38,M,standard,East,master,single,employed,tablet,branch,paid
737,46.1,72573.36,36670.04,502.0,11,18142.18,159075.97,9.2,0.05,M,standard,West,master,single,student,mobile,online,paid
738,35.3,64926.32,47921.69,637.0,22,19124.53,104389.36,26.5,0.5,M,standard,East,highschool,divorced,employed,mobile,branch,free
739,31.2,56602.82,54849.71,508.0,13,11160.25,73294.83,28.3,0.43,M,basic,Central,bachelor,single,employed,mobile,callcenter,paid
740,34.8,81026.34,33998.17,589.0,18,25133.97,168009.72,22.5,0.27,M,basic,Central,master,single,employed,desktop,branch,paid
741,27.6,86358.35,40767.46,632.0,18,9195.08,119427.6,18.9,0.05,M,premium,North,bachelor,single,employed,desktop,branch,trial
742,33.0,47558.13,39900.36,669.0,25,16145.47,154782.73,4.7,0.54,F,standard,East,highschool,single,unemployed,mobile,branch,free
743,28.6,78261.09,26548.86,449.0,20,17701.75,143483.34,18.9,0.22,M,basic,East,highschool,divorced,employed,mobile,online,paid
744,17.9,70081.46,38093.61,611.0,26,22075.49,115961.16,6.5,0.05,M,standard,East,bachelor,married,unemployed,mobile,branch,paid
745,34.4,58530.81,38367.66,641.0,13,15224.76,143313.16,5.1,0.05,F,standard,West,highschool,divorced,employed,mobile,online,paid
746,56.6,66486.3,30754.47,706.0,15,28518.35,158429.78,4.3,0.22,F,standard,East,bachelor,single,employed,desktop,online,paid
747,57.8,59495.17,44995.26,646.0,16,19604.74,105016.26,14.5,0.41,M,premium,East,master,married,student,mobile,online,paid
748,28.9,74458.01,43602.01,582.0,14,12046.99,128755.9,13.7,0.37,F,standard,East,bachelor,single,employed,mobile,branch,free
749,41.4,61901.89,36396.66,651.0,19,22764.21,148765.31,16.3,0.22,F,premium,North,master,married,employed,mobile,branch,free
750,32.5,50441.6,49226.6,589.0,21,15435.87,124860.09,27.7,0.37,M,standard,North,bachelor,married,student,mobile,online,paid
751,35.1,58673.9,60102.35,572.0,11,14325.76,169449.2,10.7,0.12,M,standard,Central,bachelor,single,unemployed,desktop,branch,trial
752,35.8,41499.16,54812.26,662.0,23,8226.46,178776.65,9.1,0.17,M,standard,West,bachelor,single,employed,mobile,online,trial
753,27.3,55211.3,39109.45,706.0,22,25167.65,121348.98,10.1,0.21,M,premium,East,bachelor,single,employed,mobile,branch,paid
754,33.9,77447.01,46170.82,633.0,20,20958.59,119020.16,0.7,0.44,F,basic,North,bachelor,married,employed,mobile,online,paid
755,22.9,40775.13,38530.65,544.0,11,16915.18,133918.04,0.8,0.4,M,premium,North,master,divorced,student,mobile,branch,paid
756,9.8,75564.46,54027.29,702.0,22,17721.04,133029.5,0.1,0.33,F,standard,East,bachelor,single,employed,mobile,branch,trial
757,37.4,35192.39,46807.39,573.0,26,17190.04,84989.15,9.0,0.32,M,standard,West,bachelor,single,employed,mobile,online,paid
758,50.7,98001.07,43237.12,651.0,7,19134.04,126580.02,14.0,0.38,M,standard,North,master,single,retired,mobile,callcenter,free
759,41.8,65829.27,39417.19,610.0,24,10649.1,22015.62,4.8,0.56,M,standard,East,highschool,married,employed,tablet,online,trial
760,40.4,73243.01,32118.3,511.0,12,900.71,160696.94,25.6,0.33,M,standard,East,doctorate,single,employed,desktop,branch,free
761,26.7,56257.92,40165.13,817.0,24,19080.72,74019.52,1.0,0.29,M,basic,West,bachelor,single,employed,mobile,branch,trial
762,21.8,41708.68,46843.7,600.0,21,15276.46,113357.6,0.9,0.32,F,standard,East,bachelor,divorced,student,desktop,online,paid
763,17.3,84032.82,40820.66,482.0,12,15573.21,220135.02,3.9,0.4,M,premium,East,doctorate,single,employed,mobile,online,free
764,32.2,15511.42,41162.86,513.0,21,11501.01,151399.42,12.6,0.57,F,basic,North,bachelor,divorced,employed,mobile,online,paid
765,28.3,70804.74,38610.91,538.0,24,9393.82,145164.9,19.1,0.42,F,standard,Central,master,single,employed,mobile,online,free
766,40.2,64644.5,33368.63,571.0,22,23512.1,84950.3,0.3,0.25,M,basic,South,bachelor,married,employed,mobile,online,trial
767,41.3,64247.15,43909.13,544.0,11,17874.35,133749.59,16.6,0.17,M,premium,North,master,married,retired,tablet,branch,free
768,39.5,67268.41,34046.74,435.0,21,12756.67,118290.72,14.8,0.51,M,premium,West,master,single,employed,mobile,online,paid
769,57.9,90931.95,40787.01,804.0,14,18696.75,83556.15,19.6,0.09,F,standard,North,bachelor,married,employed,mobile,branch,paid
770,48.6,61289.6,43949.58,720.0,16,13968.12,152333.38,4.7,0.71,F,basic,West,bachelor,single,retired,mobile,online,paid
771,35.2,77791.11,35612.11,634.0,19,14752.42,74507.98,18.5,0.28,M,standard,South,bachelor,single,student,desktop,online,paid
772,46.1,79132.46,48037.88,577.0,20,18248.55,142549.67,1.2,0.06,M,standard,North,bachelor,married,unemployed,tablet,online,free
773,45.6,46879.96,31542.32,656.0,21,18961.99,147636.52,19.2,0.22,M,basic,North,highschool,married,student,mobile,online,trial
774,42.1,82722.6,45320.61,668.0,22,16866.48,36528.95,4.2,0.07,M,standard,South,master,single,employed,mobile,online,free
775,39.6,91686.72,37108.74,479.0,15,18379.34,146027.64,27.5,0.24,M,standard,West,bachelor,single,employed,desktop,online,paid
776,38.3,58322.01,38967.9,623.0,21,8804.85,71919.36,11.6,0.52,M,premium,East,highschool,single,retired,tablet,branch,paid
777,35.8,39522.34,36215.38,410.0,17,13235.83,155163.33,8.3,0.05,M,standard,East,master,married,employed,mobile,callcenter,paid
778,44.5,94633.07,51798.84,593.0,23,11405.86,92865.24,7.0,0.52,M,standard,South,bachelor,single,employed,tablet,online,free
779,17.4,71757.73,56682.17,538.0,22,11408.63,124967.96,10.1,0.14,F,premium,South,bachelor,single,employed,mobile,online,trial
780,17.4,43230.8,35228.33,629.0,25,10547.39,100575.82,22.7,0.03,F,standard,East,bachelor,divorced,employed,mobile,branch,free
781,25.2,79282.44,46089.72,563.0,16,17501.99,79279.03,15.7,0.23,M,standard,East,master,divorced,employed,desktop,callcenter,trial
782,29.6,83778.61,30198.82,629.0,23,15508.83,118151.89,11.8,0.17,F,premium,West,bachelor,single,employed,desktop,online,free
783,40.8,64977.5,39803.97,885.0,11,16259.62,78603.74,13.3,0.22,M,basic,West,bachelor,single,unemployed,tablet,callcenter,paid
784,30.2,34887.71,39452.91,549.0,28,15329.1,158622.71,3.3,0.54,M,standard,Central,bachelor,divorced,unemployed,tablet,online,free
785,25.1,84484.02,35940.66,521.0,17,7406.69,136016.86,22.0,0.15,F,premium,South,bachelor,single,retired,mobile,online,paid
786,33.9,71852.95,36777.78,733.0,23,15796.56,157032.99,19.2,0.22,M,standard,North,bachelor,single,employed,mobile,online,free
787,39.7,71081.95,45999.26,688.0,13,16671.89,142507.2,17.1,0.61,M,standard,East,master,single,employed,desktop,branch,paid
788,31.3,50571.71,43039.67,564.0,20,18958.5,112587.74,17.1,0.31,M,premium,West,bachelor,divorced,student,tablet,callcenter,paid
789,45.7,65967.92,32214.64,555.0,31,22612.86,120834.02,27.3,0.29,M,premium,North,bachelor,married,student,mobile,branch,paid
790,41.7,93429.48,35487.13,470.0,26,1173.11,93875.06,24.1,0.2,F,premium,West,bachelor,single,employed,mobile,branch,free
791,54.8,63623.64,34025.23,624.0,23,17077.1,109394.5,28.0,0.07,F,basic,West,bachelor,single,employed,mobile,online,paid
792,48.2,74915.64,35325.56,723.0,18,13428.69,102159.81,17.7,0.55,M,basic,West,bachelor,single,retired,desktop,branch,trial
793,46.0,86121.61,45400.18,557.0,25,8817.91,80651.93,13.6,0.15,M,basic,South,highschool,single,retired,mobile,online,paid
794,49.3,63759.11,22715.15,657.0,25,25852.11,117178.64,0.4,0.11,M,standard,East,master,single,student,desktop,online,paid
795,31.7,58651.76,43431.19,512.0,21,23119.38,68301.63,6.1,0.43,F,basic,West,bachelor,single,retired,mobile,online,paid
796,33.2,104120.86,43560.77,545.0,12,4723.92,124726.96,8.6,0.37,M,premium,East,bachelor,single,employed,mobile,online,paid
797,25.0,74833.33,37199.4,623.0,27,11199.0,88010.23,14.4,0.09,F,basic,North,master,single,retired,mobile,online,paid
798,38.8,67807.09,46592.55,719.0,21,15603.99,174050.05,11.9,0.25,M,basic,North,bachelor,married,employed,tablet,online,free
799,37.2,74329.28,41359.05,621.0,14,16098.64,140436.86,11.8,0.1,M,basic,East,bachelor,single,employed,desktop,branch,free
800,36.7,54297.29,60325.75,608.0,22,13415.5,144650.23,18.8,0.38,F,standard,North,bachelor,single,retired,mobile,callcenter,free
801,47.1,67331.89,45680.2,629.0,23,15486.21,175739.52,18.1,0.45,M,standard,West,bachelor,single,retired,mobile,online,paid
802,31.8,74133.8,34976.97,555.0,18,17981.09,60554.67,5.7,0.27,M,basic,East,master,married,student,mobile,online,paid
803,28.3,77454.79,35875.34,384.0,18,15010.36,111213.93,5.1,0.44,M,premium,East,master,married,employed,mobile,online,trial
804,40.0,54524.34,37483.65,673.0,20,15617.73,107828.91,26.8,0.11,F,standard,West,bachelor,single,retired,mobile,online,paid
805,39.3,77396.31,28070.11,670.0,19,15352.74,138909.57,19.6,0.86,M,basic,North,bachelor,single,student,tablet,online,paid
806,17.4,65455.24,33214.15,593.0,17,16680.58,89738.3,21.5,0.2,M,standard,South,bachelor,single,unemployed,desktop,online,free
807,37.7,66247.84,29176.33,679.0,25,20423.0,168300.51,29.2,0.3,M,standard,North,bachelor,single,employed,mobile,online,free
808,19.5,85792.61,55165.39,644.0,20,15772.61,147784.67,8.4,0.12,M,premium,West,highschool,married,employed,mobile,online,free
809,32.5,64153.09,30786.02,700.0,15,13935.69,72757.75,19.2,0.57,F,premium,East,master,single,employed,desktop,callcenter,paid
810,47.9,78446.54,35433.95,782.0,27,9636.95,148505.29,12.5,0.34,M,premium,East,doctorate,married,employed,mobile,online,free
811,20.5,52275.84,39504.77,631.0,22,10716.74,150748.61,23.9,0.24,M,premium,West,bachelor,married,student,mobile,branch,free
812,29.7,74229.59,36545.61,526.0,13,21835.64,136165.65,29.6,0.21,M,basic,West,master,single,employed,tablet,callcenter,free
813,27.2,89397.16,35355.7,612.0,14,13832.73,90997.01,9.3,0.21,F,basic,West,bachelor,married,unemployed,mobile,online,paid
814,38.0,59066.02,46107.06,571.0,21,17973.94,85085.47,21.3,0.38,M,basic,West,bachelor,divorced,retired,desktop,online,free
815,36.7,75782.65,38266.94,654.0,23,9706.56,146847.23,2.1,0.08,M,standard,East,highschool,single,employed,desktop,callcenter,paid
816,28.5,82702.49,48350.0,717.0,31,13275.45,159392.12,23.1,0.28,M,premium,East,master,divorced,student,mobile,online,paid
817,37.8,56493.21,26375.7,575.0,11,14984.9,221209.03,29.6,0.49,F,basic,West,bachelor,single,employed,desktop,online,free
818,42.8,77856.46,38935.96,652.0,16,8912.04,149583.1,22.9,0.47,M,basic,West,master,single,retired,tablet,online,free
819,39.6,54508.65,38028.78,601.0,16,19594.05,89090.55,0.8,0.2,M,premium,West,master,married,employed,tablet,branch,paid
820,28.1,79264.48,44257.58,645.0,23,10501.59,158048.24,19.5,0.18,F,premium,West,bachelor,single,student,mobile,online,free
821,33.6,66154.79,46557.49,507.0,20,13884.38,110715.35,1.3,0.17,F,premium,South,master,married,employed,desktop,online,paid
822,23.8,36718.29,52756.92,674.0,19,7926.25,124986.14,11.2,0.28,F,basic,South,master,single,employed,mobile,callcenter,trial
823,34.1,74819.08,44401.6,728.0,20,17499.17,81449.96,15.5,0.41,M,premium,East,master,single,employed,tablet,callcenter,free
824,28.1,77434.14,39818.6,570.0,24,10314.53,137222.77,7.0,0.48,F,standard,East,bachelor,divorced,employed,mobile,online,trial
825,24.2,72994.48,55472.16,835.0,18,11559.45,80797.19,5.5,0.15,M,basic,East,master,single,student,desktop,online,paid
826,26.1,71354.29,52953.5,585.0,19,12448.2,71985.01,10.6,0.63,M,standard,South,master,single,employed,mobile,online,paid
827,26.9,85323.94,48731.93,508.0,25,8845.43,61902.46,26.4,0.06,M,premium,South,bachelor,single,student,mobile,online,free
828,40.1,77514.35,52065.4,539.0,23,18881.59,99956.51,19.5,0.34,M,basic,West,doctorate,single,unemployed,desktop,online,paid
829,44.1,83975.29,27307.25,762.0,30,19142.5,52160.05,5.6,0.13,M,basic,East,bachelor,single,student,mobile,online,free
830,49.4,60933.88,46326.25,628.0,23,18960.38,93339.93,26.4,0.31,M,standard,Central,bachelor,married,student,mobile,online,paid
831,29.8,78198.61,46122.51,478.0,17,18186.67,70871.76,9.6,0.08,M,basic,East,master,married,student,tablet,callcenter,free
832,38.2,38574.63,33625.03,629.0,19,1151.23,134075.51,2.6,0.25,F,basic,East,bachelor,single,employed,desktop,online,paid
833,30.0,73125.96,42689.79,629.0,17,11782.61,192663.8,5.3,0.35,M,basic,West,doctorate,single,retired,mobile,branch,paid
834,30.4,50797.54,35309.74,639.0,16,16846.81,94421.8,0.1,0.06,M,basic,East,master,married,retired,mobile,callcenter,free
835,36.5,95183.92,41381.79,594.0,19,10760.64,84590.65,26.9,0.02,M,standard,East,bachelor,divorced,retired,mobile,online,paid
836,35.7,68115.61,39472.38,624.0,16,15281.02,189414.14,11.7,0.36,M,basic,North,bachelor,divorced,employed,mobile,online,free
837,29.2,49389.5,36773.79,619.0,20,15878.19,52345.4,7.0,0.08,M,standard,Central,master,married,employed,mobile,online,paid
838,27.5,82287.78,40329.18,576.0,21,10100.24,157082.31,19.0,0.43,F,basic,East,bachelor,married,retired,mobile,online,paid
839,41.8,61120.01,29742.68,609.0,16,14036.66,109178.36,1.8,0.32,M,basic,East,highschool,single,employed,mobile,callcenter,free
840,54.6,63219.89,49031.29,473.0,20,16910.58,205674.71,3.6,0.03,F,basic,South,bachelor,married,employed,desktop,online,free
841,44.6,65659.5,39228.86,709.0,25,17303.08,48439.92,11.0,0.17,O,premium,East,bachelor,married,employed,mobile,branch,paid
842,27.7,30601.68,40912.94,644.0,20,13411.08,66827.42,1.2,0.32,M,standard,West,bachelor,married,employed,mobile,online,trial
843,31.7,50160.82,32711.56,566.0,27,13477.82,108302.21,16.3,0.18,M,premium,West,master,single,student,mobile,online,free
844,35.7,69880.34,42733.26,633.0,29,16950.65,88341.97,5.1,0.2,F,basic,North,master,single,employed,mobile,branch,paid
