,age,income,expenses,score,purchases,savings,loan_amount,tenure,debt_ratio,gender,plan,region,education,marital_status,employment,device,channel,subscription_type
634,24.4,46947.16,49183.32,662.0,18,8124.38,167644.08,13.8,0.46,M,premium,South,highschool,married,retired,mobile,online,trial
635,8.1,62748.48,51248.53,656.0,20,20379.16,161611.59,30.0,0.11,F,basic,West,master,married,employed,mobile,online,free
636,29.0,62967.06,31823.73,665.0,16,13189.56,66860.81,15.7,0.09,M,basic,South,master,married,student,mobile,branch,paid
637,30.3,59958.82,39251.31,657.0,23,13073.44,97405.15,16.4,0.16,F,standard,South,bachelor,married,retired,desktop,online,free
638,32.8,74668.07,39119.15,527.0,21,13584.18,142335.23,0.6,0.18,M,basic,West,highschool,married,employed,mobile,branch,paid
639,22.5,38031.57,55187.72,553.0,17,9338.5,72759.36,5.8,0.44,F,basic,South,bachelor,married,employed,mobile,callcenter,paid
640,41.4,83889.68,49249.88,505.0,15,13952.65,153207.82,4.8,0.25,M,standard,North,bachelor,married,employed,desktop,callcenter,paid
641,25.3,70922.34,56671.67,595.0,19,12342.34,181051.91,28.9,0.46,F,basic,North,bachelor,married,employed,mobile,callcenter,paid
642,33.9,69252.84,48378.57,706.0,27,14880.79,139319.92,28.7,0.22,M,premium,South,bachelor,married,employed,desktop,callcenter,paid
643,31.3,67067.88,48951.68,604.0,19,13680.84,125353.4,7.1,0.48,F,basic,South,bachelor,married,employed,mobile,callcenter,free
644,30.7,64833.07,40297.07,551.0,14,26557.08,128361.56,9.3,0.04,F,basic,East,highschool,married,student,mobile,branch,paid
645,37.5,51850.69,36658.1,765.0,18,12156.73,136895.15,9.7,0.12,M,basic,West,highschool,married,employed,desktop,online,free
646,14.8,63648.72,43904.02,542.0,19,13146.31,210139.88,14.4,0.18,F,premium,South,highschool,single,employed,mobile,branch,paid
647,41.2,47852.29,43827.21,536.0,24,20882.68,122976.72,28.8,0.3,M,premium,East,bachelor,married,unemployed,mobile,online,free
648,42.2,80893.86,41529.45,734.0,20,17260.54,114779.87,29.7,0.12,M,basic,West,bachelor,single,employed,mobile,branch,trial
649,27.2,50625.24,41348.21,606.0,20,14706.07,109109.26,2.5,0.09,M,standard,East,highschool,single,student,mobile,online,free
650,38.2,90224.22,39477.78,768.0,24,18029.32,160680.25,9.0,0.2,F,basic,South,master,divorced,employed,desktop,online,free
651,37.6,63229.77,36140.0,550.0,22,12055.97,201482.33,21.5,0.2,M,basic,West,bachelor,single,employed,mobile,online,free
652,26.0,63139.09,42593.32,552.0,20,19767.74,88937.13,19.1,0.41,F,standard,South,bachelor,divorced,employed,mobile,branch,paid
653,29.1,77436.28,49373.18,527.0,13,1088.22,92053.05,29.7,0.7,F,basic,West,bachelor,single,employed,mobile,online,paid
654,16.8,64973.46,44769.37,666.0,23,21300.5,130573.0,8.6,0.13,F,standard,North,bachelor,married,employed,desktop,branch,free
655,45.1,51788.61,43297.13,574.0,19,16410.12,181533.6,7.6,0.32,M,basic,East,highschool,single,employed,mobile,online,paid
656,34.7,73935.68,45098.79,555.0,17,15929.11,166881.29,6.9,0.4,M,basic,North,master,married,student,mobile,online,free
657,24.8,52343.16,38057.9,556.0,20,22791.77,156829.91,29.4,0.23,M,basic,North,highschool,single,employed,mobile,online,free
658,41.9,69075.76,46653.04,741.0,12,9959.17,146698.3,15.6,0.13,F,basic,South,doctorate,single,employed,desktop,online,trial
659,31.6,77642.41,31713.49,577.0,22,13193.29,138637.79,12.5,0.72,M,basic,North,bachelor,married,employed,desktop,online,paid
660,29.6,65544.36,34215.79,569.0,19,14079.84,129339.76,29.3,0.16,M,basic,West,highschool,divorced,student,mobile,callcenter,free
661,29.6,78053.18,40806.28,426.0,24,22557.21,88833.67,5.3,0.23,F,basic,East,highschool,single,employed,mobile,online,free
662,42.3,89662.27,39718.8,636.0,16,14926.36,124141.63,11.4,0.29,F,basic,East,highschool,divorced,employed,mobile,callcenter,paid
663,29.6,71665.52,52325.64,784.0,24,13895.69,81637.04,21.4,0.2,F,standard,East,highschool,married,student,desktop,online,free
664,43.9,63902.91,45724.78,442.0,23,22309.39,133898.22,11.6,0.3,F,standard,East,master,married,employed,mobile,online,paid
665,28.1,63619.87,38105.43,521.0,21,28017.87,135474.43,4.1,0.32,F,premium,North,highschool,single,employed,mobile,online,free
666,30.2,81713.09,33425.34,635.0,17,7852.63,176183.81,4.3,0.22,F,standard,West,bachelor,single,employed,mobile,branch,paid
667,42.4,66515.87,21688.8,575.0,27,12815.64,143828.3,29.7,0.3,F,basic,North,bachelor,single,employed,mobile,branch,paid
668,33.9,71165.18,58031.29,521.0,16,13399.27,136388.22,10.0,0.56,M,basic,South,highschool,married,employed,mobile,online,free
669,39.2,74728.5,46642.3,680.0,18,22839.25,147580.57,14.8,0.31,M,premium,West,highschool,single,employed,desktop,online,paid
670,23.5,92067.05,30249.76,599.0,13,16002.67,140553.85,5.3,0.29,F,standard,West,bachelor,married,employed,mobile,branch,free
671,46.9,74734.86,41382.15,659.0,22,16529.73,74611.09,25.8,0.14,M,basic,East,bachelor,married,employed,desktop,branch,paid
672,46.8,92898.22,45613.62,611.0,22,20610.89,77905.88,13.7,0.16,M,basic,West,bachelor,single,employed,mobile,online,paid
673,25.3,73293.51,41247.35,450.0,17,10671.09,103188.87,11.0,0.52,M,basic,East,doctorate,married,unemployed,mobile,online,paid
674,27.3,55236.44,40647.91,491.0,25,16530.23,90454.54,10.4,0.16,M,basic,South,master,married,employed,desktop,branch,free
675,24.8,61276.84,47595.47,538.0,24,9856.04,124470.71,15.9,0.18,M,basic,South,master,single,employed,desktop,online,paid
676,28.8,60180.18,41747.95,704.0,15,17443.61,74765.98,22.6,0.13,M,standard,West,bachelor,single,retired,mobile,branch,paid
677,42.5,74876.97,29434.21,566.0,16,9044.2,117415.12,7.1,0.51,F,basic,North,highschool,married,employed,mobile,online,free
678,38.3,47789.71,29630.66,609.0,19,25202.74,87444.27,27.9,0.31,M,standard,South,highschool,married,employed,tablet,branch,trial
679,20.6,95214.58,27253.03,561.0,15,19304.77,133439.3,7.2,0.22,M,premium,East,highschool,married,employed,desktop,callcenter,free
680,45.4,63385.54,38036.81,747.0,24,16392.39,115749.59,26.0,0.43,M,basic,West,highschool,single,student,mobile,online,paid
681,37.3,60549.64,45421.04,469.0,16,22735.7,78069.6,13.8,0.36,M,standard,North,bachelor,single,student,tablet,online,free
682,46.1,45515.52,40724.39,489.0,19,14722.87,122027.05,8.2,0.35,F,basic,East,bachelor,married,employed,mobile,online,free
683,38.5,89632.05,34386.87,578.0,14,15819.84,85109.77,8.5,0.23,M,basic,West,highschool,single,retired,tablet,online,free
684,40.9,78346.73,56096.38,484.0,19,9242.85,111842.53,20.4,0.19,F,basic,East,bachelor,single,employed,mobile,branch,paid
685,28.0,66691.59,31675.45,516.0,18,9090.49,157197.71,15.1,0.02,M,basic,West,bachelor,married,employed,desktop,online,free
686,46.7,42988.59,34450.29,494.0,12,24118.11,132534.24,15.7,0.64,F,basic,North,highschool,married,employed,mobile,online,paid
687,39.2,64821.08,43070.51,622.0,21,4505.48,90008.36,18.9,0.06,O,basic,South,highschool,divorced,employed,mobile,online,free
688,7.4,87752.81,30198.29,609.0,23,14429.98,158216.91,21.2,0.51,M,basic,East,bachelor,married,employed,desktop,callcenter,free
689,30.4,69542.91,29848.34,576.0,21,20238.45,81019.89,29.2,0.63,M,basic,West,bachelor,married,employed,desktop,online,paid
690,34.6,78733.78,39316.52,559.0,21,16854.22,221893.19,13.2,0.5,M,basic,North,bachelor,married,employed,mobile,callcenter,paid
691,42.2,90256.75,45490.17,705.0,23,13982.44,75252.47,5.9,0.45,F,standard,East,bachelor,married,retired,mobile,callcenter,paid
692,36.0,93354.14,21737.18,556.0,18,15818.59,140934.15,1.7,0.38,M,premium,South,highschool,married,unemployed,mobile,callcenter,trial
693,42.4,71024.67,36256.92,661.0,19,5161.36,123426.09,25.0,0.24,M,premium,East,highschool,divorced,employed,mobile,online,free
694,25.4,82774.8,41459.08,493.0,15,11698.93,145283.02,16.1,0.25,F,premium,East,bachelor,married,retired,mobile,online,free
695,28.9,68930.52,38619.7,579.0,17,14294.83,124876.51,27.9,0.42,M,premium,North,bachelor,single,employed,mobile,online,free
696,30.6,63935.01,51992.72,689.0,26,14563.31,94166.0,18.4,0.26,F,standard,North,highschool,single,employed,desktop,online,paid
697,39.4,71221.58,36484.05,711.0,23,12524.57,188619.93,6.9,0.3,M,premium,South,bachelor,married,retired,mobile,branch,paid
698,33.2,85477.98,42664.31,794.0,22,7748.27,107545.97,29.4,0.42,F,basic,North,bachelor,single,employed,desktop,callcenter,paid
699,23.8,59602.7,32517.74,526.0,35,24289.99,153665.04,15.1,0.32,M,standard,East,master,single,employed,mobile,online,paid
700,31.2,75980.22,47159.41,689.0,14,19186.17,69094.24,9.0,0.27,M,basic,East,bachelor,married,employed,mobile,online,free
701,36.3,59713.29,27740.23,536.0,23,19411.15,167660.19,19.6,0.45,F,basic,North,master,single,retired,mobile,online,free
702,22.2,71722.59,44819.39,510.0,13,13790.17,114120.76,22.4,0.43,F,basic,South,master,single,employed,tablet,online,free
703,32.3,47562.34,38785.05,657.0,18,10767.18,226868.71,15.3,0.14,M,standard,North,bachelor,divorced,student,desktop,callcenter,paid
704,28.8,63413.03,49611.55,645.0,21,5388.82,100063.96,24.4,0.31,F,standard,South,highschool,single,employed,mobile,branch,trial
705,39.9,80076.82,37758.58,725.0,23,18400.95,150140.33,4.5,0.39,M,premium,North,highschool,single,retired,mobile,branch,trial
706,30.5,106879.56,46761.48,639.0,20,15155.67,177354.89,17.2,0.5,F,basic,East,bachelor,single,retired,mobile,callcenter,free
707,32.7,67201.31,52656.24,663.0,20,19359.63,105278.35,17.3,0.4,F,basic,West,bachelor,married,student,mobile,branch,free
708,35.4,70750.57,50655.92,538.0,21,17738.16,77064.33,27.1,0.1,M,basic,North,bachelor,divorced,retired,mobile,callcenter,paid
709,36.5,81010.9,35799.82,582.0,27,21037.86,127274.25,0.7,0.2,F,premium,North,master,married,student,desktop,online,paid
710,38.2,52969.43,38074.78,548.0,24,10764.29,125738.53,18.5,0.37,M,basic,West,master,single,employed,mobile,branch,trial
711,29.7,82224.08,48228.51,584.0,24,11607.4,93568.28,20.8,0.41,F,basic,West,master,single,employed,mobile,online,free
712,31.3,71738.3,41009.77,664.0,24,10983.99,25628.68,12.8,0.42,F,basic,East,highschool,single,employed,mobile,online,paid
713,40.5,76137.2,46471.67,661.0,19,9148.39,117167.91,23.4,0.13,M,standard,North,highschool,married,employed,mobile,online,paid
714,40.1,90089.84,18243.13,528.0,13,7621.63,208478.08,19.2,0.23,F,standard,West,master,married,student,mobile,online,paid
715,43.8,56730.17,36362.34,644.0,18,16563.13,161706.62,7.1,0.29,O,standard,West,master,single,employed,desktop,online,free
716,29.1,53393.47,42138.25,570.0,25,16719.07,80961.97,21.5,0.13,M,premium,West,master,single,employed,mobile,online,paid
717,34.5,71606.24,46064.48,573.0,25,12150.69,60953.57,14.9,0.02,M,basic,West,bachelor,married,employed,mobile,online,paid
718,41.1,69503.51,47477.36,672.0,19,19199.3,53691.3,14.9,0.67,F,basic,West,bachelor,divorced,employed,mobile,branch,trial
719,29.9,54731.43,40356.54,554.0,23,14927.88,91116.74,13.7,0.1,F,basic,West,bachelor,single,employed,mobile,online,paid
720,47.4,50115.21,25900.3,441.0,20,8780.31,73272.04,19.8,0.24,M,premium,East,highschool,married,employed,mobile,callcenter,free
721,25.1,61892.45,34566.58,657.0,17,18219.12,79059.43,12.3,0.3,F,standard,West,highschool,married,employed,desktop,branch,free
722,32.6,75731.4,29056.16,605.0,14,20061.39,144560.7,19.4,0.32,M,standard,North,doctorate,married,employed,desktop,branch,paid
723,29.3,109612.98,48964.54,571.0,25,15438.53,193394.74,11.0,0.22,M,premium,North,bachelor,single,unemployed,mobile,online,free
724,48.7,68341.3,31013.8,545.0,27,21251.27,22918.07,25.4,0.25,F,basic,East,master,single,employed,mobile,branch,free
725,21.4,48767.86,40225.3,611.0,24,16412.34,139943.37,26.5,0.06,F,premium,North,highschool,married,employed,mobile,online,paid
726,35.2,67507.78,49967.86,598.0,24,21305.93,152072.29,14.8,0.18,M,premium,South,bachelor,married,employed,mobile,branch,paid
727,44.8,80714.47,45381.33,639.0,19,17281.76,125780.74,21.8,0.2,M,premium,East,bachelor,single,employed,mobile,branch,paid
728,30.8,64308.46,46700.44,788.0,26,13230.74,78055.02,17.0,0.45,F,basic,North,highschool,divorced,employed,desktop,branch,paid
729,39.9,55641.97,32407.34,429.0,15,17155.01,145155.09,1.0,0.06,F,basic,West,highschool,single,employed,mobile,branch,free
730,25.2,59626.6,29924.41,605.0,15,21798.51,75268.68,23.2,0.45,M,basic,North,highschool,single,employed,mobile,online,free
731,54.5,64608.24,35132.07,658.0,15,15475.31,126927.29,11.2,0.21,F,premium,West,highschool,single,employed,mobile,online,paid
732,40.1,64425.7,33317.44,569.0,29,12947.76,96386.1,15.4,0.17,M,basic,North,highschool,divorced,employed,mobile,branch,free
733,36.9,63850.35,25727.11,446.0,19,12377.43,194189.7,20.9,0.38,F,basic,North,bachelor,single,employed,mobile,online,paid
734,46.1,74577.12,39204.89,570.0,21,14282.09,106646.24,9.1,0.15,F,standard,South,highschool,married,employed,mobile,branch,paid
735,38.3,57119.6,43015.16,515.0,13,14936.72,139400.74,1.2,0.3,F,basic,East,highschool,divorced,employed,mobile,online,paid
736,57.7,75139.22,40202.76,665.0,25,15374.49,98237.7,6.7,0.43,M,standard,East,highschool,single,employed,mobile,branch,paid
737,28.3,34360.72,27427.13,601.0,19,27710.62,123266.55,8.2,0.21,F,standard,South,master,single,employed,desktop,online,free
738,28.8,75653.19,38671.37,515.0,16,11745.3,86203.19,23.4,0.05,F,standard,South,bachelor,single,employed,desktop,online,trial
739,22.9,88160.99,30618.28,632.0,12,16675.58,55038.22,13.0,0.03,F,basic,South,doctorate,married,employed,mobile,online,paid
740,21.9,86337.01,42775.4,635.0,17,18009.17,62806.3,28.5,0.08,M,basic,West,highschool,single,employed,mobile,online,paid
741,39.1,48645.72,20011.23,497.0,19,6544.36,132959.27,24.4,0.32,M,standard,South,bachelor,single,student,mobile,online,free
742,42.5,85415.32,37283.63,802.0,19,18041.36,107918.97,19.6,0.34,M,basic,South,master,married,employed,mobile,online,free
743,33.1,79462.79,38129.46,514.0,26,7920.25,110159.29,6.1,0.43,F,premium,South,highschool,single,employed,mobile,branch,paid
744,42.5,40200.55,34181.72,487.0,22,21349.77,185401.01,27.4,0.41,F,basic,West,highschool,married,unemployed,desktop,online,paid
745,19.1,51443.03,36788.14,692.0,26,13533.02,117655.74,25.1,0.16,M,premium,South,bachelor,single,employed,mobile,online,free
746,33.4,107191.82,37871.98,701.0,24,17274.51,116385.42,28.8,0.73,M,basic,West,bachelor,married,employed,mobile,branch,free
747,48.0,78345.08,45264.96,628.0,19,8757.57,42815.02,20.5,0.6,F,premium,West,bachelor,married,employed,mobile,callcenter,free
748,33.1,46082.45,35324.97,636.0,20,26044.81,91458.92,2.5,0.09,M,premium,West,bachelor,single,employed,mobile,online,trial
749,60.9,29100.09,58679.55,641.0,19,10645.09,128931.15,14.7,0.18,F,premium,South,highschool,single,retired,desktop,branch,free
750,45.4,35505.94,48002.87,603.0,19,13261.93,130108.66,5.4,0.23,F,basic,West,master,single,employed,mobile,branch,free
751,22.9,51650.12,43562.36,610.0,15,17610.3,105828.16,1.2,0.29,F,standard,South,highschool,single,employed,mobile,branch,paid
752,31.9,95009.95,40803.17,520.0,21,6674.92,151620.14,1.4,0.15,M,standard,North,highschool,single,employed,desktop,branch,free
753,26.9,89702.13,35499.17,631.0,19,27832.25,136008.39,5.5,0.29,M,basic,South,highschool,single,employed,desktop,branch,paid
754,20.9,70995.89,39448.61,731.0,13,16291.57,59348.17,18.3,0.51,F,basic,North,highschool,single,employed,mobile,online,paid
755,37.1,78949.21,23639.15,637.0,20,21707.51,129532.25,3.9,0.22,F,basic,West,doctorate,divorced,employed,desktop,branch,free
756,43.0,92424.9,32587.24,706.0,22,10308.63,103931.22,13.9,0.16,F,premium,North,master,divorced,employed,mobile,callcenter,trial
757,31.5,86239.53,37311.17,505.0,16,7399.29,68085.27,27.8,0.37,M,basic,North,bachelor,single,employed,mobile,online,paid
758,37.6,63628.28,29628.75,569.0,22,21726.66,92053.65,9.8,0.38,F,premium,North,bachelor,married,retired,desktop,online,paid
759,45.9,90382.02,31272.12,536.0,32,16991.8,110718.3,0.3,0.32,F,premium,North,highschool,married,employed,mobile,online,paid
760,38.4,63537.68,22846.85,553.0,26,18022.6,154260.08,1.0,0.61,F,premium,East,highschool,married,employed,mobile,online,free
761,34.9,56331.69,55529.58,561.0,21,13842.12,168388.3,3.5,0.24,M,basic,East,highschool,single,employed,desktop,online,paid
762,35.0,64440.45,46041.49,686.0,31,16132.98,236052.28,26.3,0.1,F,standard,West,bachelor,married,student,mobile,online,trial
763,36.9,77147.76,37196.03,620.0,19,20483.57,93941.79,10.3,0.23,M,basic,North,highschool,married,student,mobile,online,free
764,43.1,69931.26,36333.97,623.0,22,12354.67,96510.64,2.0,0.18,M,basic,South,highschool,married,employed,desktop,online,paid
765,37.1,87266.18,26419.97,683.0,19,15516.5,244853.59,5.2,0.39,M,basic,South,bachelor,divorced,unemployed,mobile,online,free
766,56.9,74280.47,59459.45,607.0,22,19656.82,99237.25,18.3,0.17,M,basic,East,bachelor,single,employed,desktop,branch,free
767,42.0,63907.97,53079.28,573.0,24,12767.5,63692.19,15.3,0.46,F,premium,North,doctorate,single,employed,mobile,online,paid
768,30.9,71014.46,44392.33,688.0,21,16570.88,118355.62,14.7,0.63,M,premium,East,master,single,employed,mobile,callcenter,paid
769,33.9,49403.08,52834.73,712.0,17,10937.73,102945.23,6.3,0.16,F,basic,South,highschool,single,employed,mobile,branch,free
770,50.9,93236.63,44413.44,513.0,15,16301.65,124653.77,1.4,0.45,M,premium,South,highschool,single,student,mobile,online,free
771,27.9,67332.96,40602.5,619.0,27,19727.75,140624.83,26.3,0.41,M,basic,North,highschool,divorced,employed,mobile,branch,free
772,21.8,101656.19,68754.87,624.0,18,13071.01,156615.45,5.3,0.32,F,standard,North,highschool,married,student,mobile,branch,paid
773,34.3,91535.47,32779.06,680.0,19,16619.53,192885.17,25.1,0.06,F,basic,East,bachelor,married,employed,mobile,online,paid
774,23.6,89036.22,46878.98,672.0,13,9902.44,102547.07,4.3,0.13,M,standard,West,highschool,single,employed,desktop,online,free
775,45.1,69827.42,27886.4,747.0,31,16375.97,81700.71,0.1,0.68,F,standard,West,highschool,married,employed,desktop,online,paid
776,25.8,55436.3,29500.67,660.0,26,16331.3,160315.79,13.0,0.48,M,basic,West,bachelor,single,employed,tablet,callcenter,paid
777,35.3,62258.04,47367.76,538.0,20,16954.77,117531.9,15.8,0.55,F,basic,South,highschool,married,employed,mobile,online,paid
778,33.2,82502.44,34287.96,672.0,23,14579.27,165977.33,23.7,0.08,M,standard,East,master,married,employed,mobile,branch,free
779,15.1,63890.12,52183.61,518.0,21,8228.62,127796.42,1.3,0.15,F,standard,East,bachelor,single,retired,tablet,online,paid
780,47.8,89535.46,40912.07,574.0,21,19695.69,93404.93,5.1,0.35,F,basic,South,master,divorced,student,desktop,branch,free
781,37.1,73669.34,40205.5,715.0,16,14104.97,106658.66,23.2,0.45,F,basic,East,highschool,married,employed,mobile,branch,free
782,34.6,88670.44,35429.52,556.0,17,13849.26,115395.5,16.2,0.47,F,standard,South,bachelor,single,employed,desktop,online,free
783,41.8,63041.02,33393.72,626.0,15,12757.23,145974.24,0.8,0.1,F,premium,South,highschool,married,retired,desktop,callcenter,free
784,20.3,71336.56,52307.46,533.0,21,24454.2,132209.45,0.1,0.33,M,standard,East,master,married,employed,desktop,online,paid
785,38.0,87702.96,38137.83,488.0,22,11379.23,103294.02,12.9,0.09,M,standard,South,bachelor,married,employed,desktop,branch,free
786,23.8,48577.52,51286.57,700.0,26,14292.49,133537.89,18.3,0.05,F,basic,North,highschool,single,employed,mobile,online,free
787,21.1,73478.37,34621.57,710.0,22,22310.65,70117.2,7.3,0.27,O,standard,North,highschool,married,employed,mobile,online,free
788,30.0,70120.22,29742.19,681.0,16,19994.08,89144.24,12.3,0.4,M,basic,West,bachelor,single,employed,mobile,online,free
789,32.4,80768.04,29101.49,413.0,26,15723.12,120155.52,10.7,0.27,F,basic,North,bachelor,single,student,desktop,online,free
790,51.4,94329.46,41936.91,543.0,20,10887.6,83081.08,11.8,0.59,M,basic,South,bachelor,single,employed,desktop,branch,paid
791,39.2,62197.0,33573.81,625.0,12,11081.88,147521.11,7.8,0.12,F,basic,East,master,single,employed,mobile,branch,free
792,32.8,65501.73,42058.77,604.0,22,7750.25,181296.92,17.3,0.06,M,standard,South,bachelor,married,student,desktop,online,free
793,36.2,96032.0,60298.62,506.0,19,14945.35,60764.71,11.8,0.05,M,standard,South,bachelor,married,employed,tablet,online,free
794,50.1,62079.15,55243.26,739.0,27,9192.88,177363.57,6.4,0.22,F,standard,South,highschool,married,employed,mobile,online,paid
795,32.7,67539.04,41072.11,670.0,21,15230.68,122029.44,0.8,0.01,F,standard,North,bachelor,single,employed,mobile,callcenter,free
796,21.2,89403.52,32354.37,537.0,18,22380.17,45195.87,28.5,0.21,M,basic,South,highschool,single,retired,mobile,online,paid
797,34.2,58820.98,36739.86,524.0,18,16163.72,143698.53,15.7,0.18,M,basic,North,highschool,divorced,unemployed,desktop,callcenter,free
798,44.8,85882.56,35381.34,686.0,20,28761.46,141669.99,8.7,0.24,F,standard,East,master,single,employed,mobile,online,trial
799,53.2,71340.56,43309.92,521.0,27,12799.39,100601.47,0.7,0.12,M,basic,South,bachelor,single,employed,mobile,callcenter,paid
800,42.9,55358.06,33839.18,596.0,19,10967.99,135234.18,20.2,0.23,F,premium,North,master,married,unemployed,desktop,branch,paid
801,30.3,69437.45,38294.71,602.0,18,19229.67,172601.81,0.6,0.63,F,basic,South,master,single,student,mobile,branch,paid
802,34.5,70553.8,31406.71,619.0,16,12875.64,129576.48,28.9,0.07,M,premium,South,bachelor,married,employed,mobile,branch,free
803,20.5,65335.07,40083.33,547.0,22,9128.87,166333.12,0.4,0.01,M,standard,East,bachelor,married,employed,mobile,callcenter,free
804,24.3,54898.56,39736.99,565.0,17,12692.75,103187.07,21.8,0.49,M,basic,West,highschool,divorced,student,desktop,branch,paid
805,42.5,82742.83,43648.49,547.0,21,18161.22,42072.68,19.6,0.42,M,basic,North,master,single,employed,mobile,online,free
806,27.2,67248.52,39903.2,635.0,15,12982.23,75210.48,26.7,0.72,F,basic,East,bachelor,married,employed,desktop,online,trial
807,51.2,79624.9,28632.61,441.0,19,10738.45,159704.25,4.7,0.36,M,standard,South,bachelor,widowed,student,mobile,branch,free
808,29.1,65109.26,39725.9,681.0,24,9005.1,98235.33,9.6,0.14,F,basic,North,highschool,single,employed,desktop,online,paid
809,29.4,89675.93,35480.41,650.0,25,13519.85,150640.39,3.4,0.3,M,basic,North,bachelor,married,employed,mobile,online,trial
810,36.1,63991.83,48895.35,516.0,22,14251.61,169635.83,26.9,0.45,M,standard,West,bachelor,divorced,employed,mobile,branch,free
811,37.4,72308.88,45984.83,698.0,23,10047.45,168446.52,28.1,0.11,M,standard,East,master,single,employed,mobile,online,paid
812,27.6,55076.1,36650.45,619.0,23,5483.88,171977.94,24.8,0.17,M,basic,East,highschool,married,employed,desktop,online,paid
813,21.0,92578.94,54106.48,506.0,25,11558.13,144835.65,2.4,0.07,F,basic,South,highschool,divorced,employed,desktop,online,paid
814,52.8,94438.54,32388.02,646.0,17,22268.81,110499.35,23.1,0.15,M,basic,South,highschool,single,student,mobile,online,free
815,37.3,89393.53,53012.79,544.0,20,9702.37,56111.23,19.8,0.04,F,basic,North,doctorate,married,employed,desktop,branch,free
816,62.5,78331.08,32777.96,651.0,18,15630.23,131629.81,18.5,0.16,F,basic,West,bachelor,married,employed,desktop,online,paid
817,41.6,72193.14,33479.61,615.0,18,15208.86,73494.34,27.7,0.08,M,basic,East,master,married,employed,mobile,online,paid
818,47.1,56469.55,42564.39,619.0,18,18732.67,135934.26,25.3,0.68,M,standard,West,bachelor,married,employed,mobile,branch,free
819,26.7,66895.01,36333.85,778.0,20,8492.51,162482.86,13.9,0.11,M,basic,North,master,married,employed,mobile,branch,paid
820,30.2,70004.39,38509.05,644.0,21,17418.99,140888.65,25.3,0.23,M,basic,West,highschool,married,employed,mobile,branch,free
821,34.6,79958.53,51105.28,657.0,17,8053.02,134504.42,18.2,0.25,F,standard,East,bachelor,widowed,employed,mobile,callcenter,paid
822,31.7,57827.13,41270.7,637.0,13,16174.85,149403.86,16.1,0.36,F,basic,East,master,widowed,employed,mobile,online,free
823,31.8,72895.05,30164.82,479.0,11,15747.12,92434.01,12.7,0.48,O,basic,West,highschool,married,employed,mobile,online,paid
824,31.6,84773.08,30035.97,559.0,20,14657.88,161707.88,29.9,0.24,M,basic,West,highschool,single,retired,desktop,branch,paid
825,33.2,72615.99,32073.96,710.0,23,21904.39,84851.3,2.0,0.5,F,basic,North,highschool,single,employed,mobile,online,trial
826,39.4,98072.76,34220.14,539.0,19,17641.14,151065.45,23.8,0.18,F,basic,North,highschool,married,employed,mobile,online,paid
827,24.5,78519.63,41472.07,560.0,20,24492.22,128912.41,0.6,0.22,F,basic,West,master,married,student,mobile,callcenter,paid
828,31.2,59893.06,27267.71,710.0,21,15868.66,180508.98,7.3,0.21,M,basic,West,bachelor,married,unemployed,mobile,online,free
829,43.4,71229.6,36512.48,509.0,23,4820.57,140357.25,2.6,0.38,F,standard,West,doctorate,divorced,employed,mobile,online,paid
830,43.1,59631.91,30608.91,583.0,16,26781.63,124673.13,11.1,0.6,F,standard,South,highschool,single,employed,desktop,online,paid
831,26.8,70653.97,56392.46,679.0,22,21120.43,75964.79,8.9,0.07,M,basic,West,doctorate,single,employed,mobile,online,paid
832,49.3,65377.99,33939.77,567.0,14,16582.42,106292.68,12.5,0.12,M,basic,East,highschool,single,student,tablet,callcenter,free
833,47.2,64597.52,34003.24,562.0,24,12241.77,88151.65,16.6,0.21,M,basic,North,master,single,employed,desktop,online,paid
834,31.7,64654.0,44835.31,547.0,19,14145.33,78936.09,8.9,0.5,M,standard,East,highschool,single,employed,mobile,online,paid
835,44.4,104685.03,34913.6,577.0,16,14841.74,106259.75,18.5,0.17,M,basic,East,bachelor,married,employed,mobile,branch,free
836,23.9,96545.34,41507.79,597.0,27,19905.69,154931.89,18.3,0.41,F,basic,South,bachelor,married,student,desktop,callcenter,paid
837,39.7,55636.28,44937.43,638.0,22,14347.15,115774.92,1.8,0.14,M,basic,South,highschool,married,employed,mobile,branch,free
838,20.2,75558.65,36770.47,761.0,14,8123.92,91442.0,17.1,0.38,F,basic,West,doctorate,married,employed,desktop,online,free
839,40.6,78589.7,31159.12,568.0,27,17247.89,137692.75,29.3,0.19,F,basic,East,master,married,employed,mobile,branch,free
840,30.3,66920.51,46445.61,581.0,16,16709.01,52823.12,3.8,0.16,F,basic,East,master,married,employed,mobile,online,free
841,39.6,70684.08,32983.58,475.0,21,13719.15,23056.24,18.9,0.15,F,basic,East,highschool,married,employed,mobile,branch,paid
842,40.9,54673.08,45710.92,417.0,29,24905.49,102528.22,29.2,0.12,F,basic,South,highschool,married,unemployed,mobile,online,free
843,30.4,40808.89,42994.16,639.0,18,14630.47,150496.5,13.3,0.37,M,standard,West,bachelor,single,employed,desktop,online,paid
844,25.0,44983.57,31563.59,607.0,24,18270.09,150969.27,2.8,0.09,F,basic,West,bachelor,single,employed,mobile,branch,paid
845,38.8,106593.37,25877.93,631.0,14,14368.77,120269.97,26.9,0.44,F,basic,East,master,single,student,mobile,callcenter,paid
